Map23 (K),Field (Oe),Position (Deg),R2 #3 YPt0.41Pd0.59Bi (Ohm),ChNo,rounded temp,diff
10.0037384,7.46301794052124,0.0,0.0236607,2,10.0,0.0
10.0034838,250.319030761719,0.0,0.0236598,2,10.0,0.0
10.0028992,477.176483154297,0.0,0.0236598,2,10.0,0.0
10.0024509,715.898376464844,0.0,0.0236602,2,10.0,0.0
10.0020761,990.998657226563,0.0,0.0236611,2,10.0,0.0
10.0020609,1230.6806640625,0.0,0.023663,2,10.0,0.0
10.0021057,1434.20947265625,0.0,0.0236649,2,10.0,0.0
10.0024958,1665.90576171875,0.0,0.0236682,2,10.0,0.0
10.0026159,1898.80603027344,0.0,0.0236706,2,10.0,0.0
10.0034084,2209.3935546875,0.0,0.0236754,2,10.0,0.0
10.0032892,2434.33740234375,0.0,0.0236799,2,10.0,0.0
10.0030346,2659.24194335938,0.0,0.0236847,2,10.0,0.0
10.0024052,2969.01318359375,0.0,0.0236936,2,10.0,0.0
10.0021057,3256.30029296875,0.0,0.0236994,2,10.0,0.0
10.0019264,3450.51953125,0.0,0.0237061,2,10.0,0.0
10.0020313,3728.19213867188,0.0,0.023715,2,10.0,0.0
10.0017014,3953.2890625,0.0,0.0237224,2,10.0,0.0
10.001298,4226.6640625,0.0,0.0237304,2,10.0,0.0
10.0008631,4453.67626953125,0.0,0.0237399,2,10.0,0.0
10.000473,4716.9970703125,0.0,0.0237496,2,10.0,0.0
10.0006676,4915.384765625,0.0,0.023756,2,10.0,0.0
10.0010576,5142.7470703125,0.0,0.0237693,2,10.0,0.0
10.001132,5390.1630859375,0.0,0.023779,2,10.0,0.0
10.0009069,5671.47509765625,0.0,0.023793,2,10.0,0.0
10.0009518,5896.14453125,0.0,0.0238042,2,10.0,0.0
10.0007124,6116.4033203125,0.0,0.0238126,2,10.0,0.0
10.0002251,6364.9423828125,0.0,0.0238251,2,10.0,0.0
10.000495,6590.16064453125,0.0,0.0238387,2,10.0,0.0
10.0008993,6840.583984375,0.0,0.0238506,2,10.0,0.0
10.0009737,7080.67138671875,0.0,0.0238678,2,10.0,0.0
10.0008841,7296.5361328125,0.0,0.0238781,2,10.0,0.0
10.0010929,7608.69482421875,0.0,0.0239,2,10.0,0.0
10.0010929,7957.044921875,0.0,0.0239194,2,10.0,0.0
10.0011091,8148.9697265625,0.0,0.0239319,2,10.0,0.0
10.0014381,8401.5205078125,0.0,0.0239509,2,10.0,0.0
10.0012579,8641.49609375,0.0,0.0239671,2,10.0,0.0
10.001318,8929.9287109375,0.0,0.0239852,2,10.0,0.0
10.0013485,9170.0908203125,0.0,0.0240019,2,10.0,0.0
10.001647,9386.1748046875,0.0,0.0240147,2,10.0,0.0
10.0015278,9614.0439453125,0.0,0.024032,2,10.0,0.0
10.0017977,9856.05859375,0.0,0.024054,2,10.0,0.0
10.0017071,10072.7421875,0.0,0.0240665,2,10.0,0.0
10.0020065,10323.8955078125,0.0,0.0240847,2,10.0,0.0
10.0018721,10563.888671875,0.0,0.0241059,2,10.0,0.0
10.0020819,10792.0615234375,0.0,0.0241254,2,10.0,0.0
10.0020819,11055.828125,0.0,0.0241424,2,10.0,0.0
10.0019464,11308.15234375,0.0,0.0241654,2,10.0,0.0
10.0020514,11536.3369140625,0.0,0.024184,2,10.0,0.0
10.0022631,11764.5078125,0.0,0.0242018,2,10.0,0.0
10.0020514,11992.6943359375,0.0,0.0242227,2,10.0,0.0
10.0020666,12208.865234375,0.0,0.0242337,2,10.0,0.0
10.0020819,12341.2421875,0.0,0.024251,2,10.0,0.0
10.0023518,12653.349609375,0.0,0.0242755,2,10.0,0.0
