Map23 (K),Field (Oe),Position (Deg),R2 #3 YPt0.41Pd0.59Bi (Ohm),ChNo,rounded temp,diff
1.9946595,-95365.0,0.0,0.0284939,2,1.99,-0.010000000000000009
1.9955999,-95137.53125,0.0,0.0284864,2,2.0,0.010000000000000009
1.9948077,-94910.125,0.0,0.0284799,2,1.99,-0.010000000000000009
1.9953823,-94682.4921875,0.0,0.0284715,2,2.0,0.010000000000000009
1.9949008,-94407.171875,0.0,0.0284644,2,1.99,-0.010000000000000009
1.9952835,-94167.734375,0.0,0.028456,2,2.0,0.010000000000000009
1.9948077,-93928.3125,0.0,0.0284476,2,1.99,-0.010000000000000009
1.9945819,-93724.4453125,0.0,0.0284405,2,1.99,0.0
1.9955237,-93484.90625,0.0,0.0284332,2,2.0,0.010000000000000009
1.9944592,-93233.609375,0.0,0.0284224,2,1.99,-0.010000000000000009
1.9953583,-93006.125,0.0,0.0284133,2,2.0,0.010000000000000009
1.995056,-92706.8125,0.0,0.0284033,2,2.0,0.0
1.9947921,-92491.4375,0.0,0.0283941,2,1.99,-0.010000000000000009
1.9958388,-92167.546875,0.0,0.028384,2,2.0,0.010000000000000009
1.9945748,-91904.265625,0.0,0.0283758,2,1.99,-0.010000000000000009
1.995436,-91676.953125,0.0,0.0283677,2,2.0,0.010000000000000009
1.9948401,-91461.3671875,0.0,0.0283592,2,1.99,-0.010000000000000009
1.9956045,-91150.1484375,0.0,0.0283484,2,2.0,0.010000000000000009
1.9944594,-90970.6015625,0.0,0.0283432,2,1.99,-0.010000000000000009
1.9958744,-90683.3203125,0.0,0.0283328,2,2.0,0.010000000000000009
1.9951777,-90503.2421875,0.0,0.0283273,2,2.0,0.0
1.995644,-90203.9765625,0.0,0.0283162,2,2.0,0.0
1.9950465,-89988.5234375,0.0,0.028311,2,2.0,0.0
1.9949279,-89748.890625,0.0,0.0283038,2,1.99,-0.010000000000000009
1.9943974,-89521.40625,0.0,0.0282951,2,1.99,0.0
1.9953556,-89294.046875,0.0,0.0282905,2,2.0,0.010000000000000009
1.9949505,-89066.5859375,0.0,0.0282837,2,1.99,-0.010000000000000009
1.9956213,-88778.375,0.0,0.0282764,2,2.0,0.010000000000000009
1.9944649,-88538.9296875,0.0,0.0282684,2,1.99,-0.010000000000000009
1.9952315,-88299.7265625,0.0,0.0282623,2,2.0,0.010000000000000009
1.9958136,-88084.0546875,0.0,0.0282582,2,2.0,0.0
1.9945257,-87868.6484375,0.0,0.0282512,2,1.99,-0.010000000000000009
1.9952372,-87557.2734375,0.0,0.0282437,2,2.0,0.010000000000000009
1.9949844,-87353.671875,0.0,0.0282372,2,1.99,-0.010000000000000009
1.9945581,-87089.7890625,0.0,0.0282295,2,1.99,0.0
1.995343,-86886.3515625,0.0,0.0282243,2,2.0,0.010000000000000009
1.9945482,-86587.2890625,0.0,0.0282148,2,1.99,-0.010000000000000009
1.9959407,-86311.8359375,0.0,0.0282077,2,2.0,0.010000000000000009
1.9943001,-86084.4453125,0.0,0.0282008,2,1.99,-0.010000000000000009
1.9947289,-85773.1015625,0.0,0.0281899,2,1.99,0.0
1.9955747,-85544.953125,0.0,0.0281821,2,2.0,0.010000000000000009
1.9944594,-85317.2890625,0.0,0.0281746,2,1.99,-0.010000000000000009
1.9956158,-85078.15625,0.0,0.0281671,2,2.0,0.010000000000000009
1.9945087,-84862.3515625,0.0,0.028161,2,1.99,-0.010000000000000009
1.9957839,-84623.0234375,0.0,0.028152,2,2.0,0.010000000000000009
