Map23 (K),Field (Oe),Position (Deg),R2 #3 YPt0.41Pd0.59Bi (Ohm),ChNo
2.0049741,104742.3359375,90.0144,0.025275,2
2.0047121,104960.2109375,90.0144,0.025275,2
2.0052164,105226.6171875,90.0144,0.025276,2
2.0048537,105444.7578125,90.0144,0.025276,2
2.0059366,105698.828125,90.0144,0.025277,2
2.0051215,105916.96875,90.0144,0.025277,2
2.0053012,106135.109375,90.0144,0.025277,2
2.0051923,106474.265625,90.0144,0.025278,2
2.0050917,106801.28125,90.0144,0.02528,2
2.005368,107019.375,90.0144,0.025281,2
2.0053382,107273.7890625,90.0144,0.025282,2
2.0053766,107492.0859375,90.0144,0.025283,2
2.0048523,107722.15625,90.0144,0.025285,2
2.0053935,108036.984375,90.0144,0.025286,2
2.0049202,108400.4765625,90.0144,0.025288,2
2.005712,108715.8828125,90.0144,0.02529,2
2.0048516,108921.8671875,90.0144,0.025291,2
2.0055475,109236.8828125,90.0144,0.025293,2
2.0053306,109442.703125,90.0144,0.025294,2
2.005661,109697.1171875,90.0144,0.025296,2
2.0047638,109902.953125,90.0144,0.025297,2
2.0063961,110157.375,90.0144,0.025299,2
2.0050869,110448.390625,90.0144,0.0253,2
2.0050642,110605.65625,90.0144,0.025301,2
2.0061193,110751.3203125,90.0144,0.025301,2
2.0053008,111029.7421875,90.0144,0.025303,2
2.0053689,111272.0625,90.0144,0.025303,2
2.0046546,111490.140625,90.0144,0.025304,2
2.006315,111720.0859375,90.0144,0.025305,2
2.0054371,111975.21875,90.0144,0.025306,2
2.005264,112253.890625,90.0144,0.025307,2
2.0057814,112484.109375,90.0144,0.025308,2
2.0048487,112726.25,90.0144,0.025307,2
2.0059488,112944.3359375,90.0144,0.025308,2
2.0057588,113198.75,90.0144,0.025309,2
2.0053618,113404.3984375,90.0144,0.02531,2
2.0054028,113635.046875,90.0144,0.025312,2
2.0052328,113937.9921875,90.0144,0.025311,2
2.0052512,114168.1484375,90.0144,0.02531,2
2.0051844,114422.390625,90.0144,0.02531,2
2.0048659,114652.46875,90.0144,0.02531,2
2.0057602,114882.703125,90.0144,0.02531,2
2.0046377,115088.5625,90.0144,0.02531,2
2.0056298,115416.3125,90.0144,0.025309,2
2.0050797,115767.65625,90.0144,0.025306,2
2.0053186,116143.1015625,90.0144,0.025302,2
2.0053499,116470.0078125,90.0144,0.025301,2
2.0056973,116724.46875,90.0144,0.0253,2
2.0054901,116942.7109375,90.0144,0.025297,2
2.0052223,117185.2734375,90.0144,0.025296,2
2.0053158,117427.2734375,90.0144,0.025294,2
2.0052564,117657.515625,90.0144,0.025292,2
2.0056646,117887.4609375,90.0144,0.02529,2
2.0053811,118081.4453125,90.0144,0.025289,2
2.005527,118359.8359375,90.0144,0.025288,2
2.005717,118663.078125,90.0144,0.025287,2
2.0052209,118868.859375,90.0144,0.025285,2
2.005842,119183.6171875,90.0144,0.025284,2
2.0058973,119341.2578125,90.0144,0.025283,2
2.0046515,119498.75,90.0144,0.025283,2
2.0055952,119765.3828125,90.0144,0.025282,2
2.0060902,119995.296875,90.0144,0.025281,2
2.0053711,120249.875,90.0144,0.02528,2
2.0060349,120456.109375,90.0144,0.02528,2
2.0048683,120698.1875,90.0144,0.02528,2
2.0061398,120940.34375,90.0144,0.025279,2
2.0049615,121146.4375,90.0144,0.02528,2
2.0064692,121437.0703125,90.0144,0.025279,2
2.0050182,121679.546875,90.0144,0.025279,2
2.0064819,121922.2734375,90.0144,0.02528,2
2.0046558,122152.3828125,90.0144,0.025281,2
2.0061867,122370.2890625,90.0144,0.025281,2
2.0051541,122612.6484375,90.0144,0.025282,2
2.0064664,122806.546875,90.0144,0.025283,2
2.0061243,123157.671875,90.0144,0.025285,2
2.0053575,123387.7890625,90.0144,0.025287,2
2.0063121,123654.6796875,90.0144,0.025289,2
2.0053263,123860.5,90.0144,0.025291,2
2.0065634,124115.03125,90.0144,0.025293,2
2.0053616,124320.8359375,90.0144,0.025294,2
2.0062127,124563.0,90.0144,0.025295,2
2.0055246,124793.1171875,90.0144,0.025298,2
2.0052609,124914.15625,90.0144,0.0253,2
2.0064626,125084.234375,90.0144,0.025301,2
2.0053289,125326.859375,90.0144,0.025303,2
2.0059984,125556.6328125,90.0144,0.025305,2
2.0064654,125798.9296875,90.0144,0.025308,2
2.0054991,126101.96875,90.0144,0.025311,2
2.0058053,126380.6328125,90.0144,0.025312,2
2.0057459,126610.3984375,90.0144,0.025314,2
2.005197,126925.828125,90.0144,0.025316,2
2.0060053,127119.5625,90.0144,0.025317,2
2.0056849,127397.9765625,90.0144,0.025318,2
2.0053375,127603.9140625,90.0144,0.025321,2
2.0062056,127858.2578125,90.0144,0.025323,2
2.0056295,128076.15625,90.0144,0.025323,2
2.0059445,128306.4296875,90.0144,0.025325,2
2.0058537,128573.8828125,90.0144,0.025326,2
2.0048912,128791.8984375,90.0144,0.025327,2
2.0064371,128949.2890625,90.0144,0.025329,2
2.0059316,129191.5546875,90.0144,0.02533,2
2.0054536,129421.734375,90.0144,0.025332,2
2.0064254,129663.859375,90.0144,0.025332,2
2.0055332,129966.5078125,90.0144,0.025331,2
2.0063162,130318.0,90.0144,0.02533,2
2.0057387,130523.9375,90.0144,0.02533,2
2.0062397,130814.7265625,90.0144,0.025328,2
2.0052452,131044.75,90.0144,0.025326,2
2.0056918,131250.796875,90.0144,0.025324,2
2.0059485,131492.859375,90.0144,0.025322,2
2.006495,131844.046875,90.0144,0.025319,2
2.005774,132074.296875,90.0144,0.025318,2
2.0055628,132304.65625,90.0144,0.025316,2
2.0054507,132413.421875,90.0144,0.025315,2
2.0054393,132728.34375,90.0144,0.025312,2
2.0057755,133103.875,90.0144,0.025309,2
2.0065162,133334.15625,90.0144,0.025307,2
2.0057316,133527.921875,90.0144,0.025305,2
2.0062904,133855.09375,90.0144,0.025302,2
2.0060577,134145.890625,90.0144,0.025298,2
2.0057826,134363.78125,90.0144,0.025295,2
2.006387,134642.5,90.0144,0.025292,2
2.0056591,134860.421875,90.0144,0.02529,2
2.0065119,135115.3125,90.0144,0.025286,2
2.0058804,135369.71875,90.0144,0.025282,2
2.0050213,135599.75,90.0144,0.02528,2
2.0066881,135830.15625,90.0144,0.025277,2
2.005543,136120.796875,90.0144,0.025275,2
2.0067849,136302.375,90.0144,0.025273,2
2.0058947,136605.375,90.0144,0.025269,2
2.0057755,136811.640625,90.0144,0.025268,2
2.0064595,137053.90625,90.0144,0.025266,2
2.0060222,137283.921875,90.0144,0.025264,2
2.0056224,137525.859375,90.0144,0.025262,2
2.0059342,137853.078125,90.0144,0.02526,2
2.0061734,138034.859375,90.0144,0.025259,2
2.0059252,138253.265625,90.0144,0.025257,2
2.0062244,138483.796875,90.0144,0.025256,2
2.0060115,138665.5,90.0144,0.025254,2
2.0065041,138895.59375,90.0144,0.025253,2
2.0061252,139222.46875,90.0144,0.025252,2
2.0063338,139489.3125,90.0144,0.025251,2
2.0056837,139719.328125,90.0144,0.02525,2
2.0061889,139949.640625,90.0144,0.025249,2
2.0042002,140000.375,90.0144,0.025251,2
2.0042272,140000.375,90.0144,0.02525,2
2.0040843,140000.375,90.0144,0.02525,2
2.0035017,140000.375,90.0144,0.02525,2
2.0036628,140000.375,90.0144,0.02525,2
2.0042188,140000.375,90.0144,0.025251,2
2.0035555,140000.375,90.0144,0.025251,2
2.003824,140000.375,90.0144,0.025252,2
2.0036585,140000.375,90.0144,0.025252,2
2.0038283,140000.375,90.0144,0.025251,2
2.0038779,140000.375,90.0144,0.025251,2
2.0034437,140000.375,90.0144,0.025253,2
2.0036135,140000.375,90.0144,0.025253,2
2.0036488,140000.375,90.0144,0.025253,2
2.0029945,140000.375,90.0144,0.025253,2
2.0035286,140000.375,90.0144,0.025253,2
2.0035768,140000.875,90.0144,0.025252,2
2.0026007,140000.71875,90.0144,0.025252,2
2.0033674,140000.671875,90.0144,0.025252,2
2.0039909,140000.65625,90.0144,0.025252,2
2.0027347,140000.71875,90.0144,0.025252,2
2.0031984,140000.65625,90.0144,0.025251,2
2.0038784,140000.609375,90.0144,0.025252,2
2.0024867,140000.5625,90.0144,0.025251,2
2.0037255,140000.53125,90.0144,0.025252,2
2.0023162,140000.515625,90.0144,0.025252,2
2.0033185,139963.453125,90.0144,0.025252,2
2.0049014,139809.53125,90.0144,0.025251,2
2.003618,139590.84375,90.0144,0.025252,2
2.0021892,139373.578125,90.0144,0.025251,2
2.0037961,139051.8125,90.0144,0.025251,2
2.002192,138873.265625,90.0144,0.025251,2
2.0030756,138646.40625,90.0144,0.02525,2
2.0024629,138347.328125,90.0144,0.02525,2
2.0027492,138143.59375,90.0144,0.025249,2
2.0021751,137903.890625,90.0144,0.025248,2
2.0025392,137676.34375,90.0144,0.025249,2
2.0022922,137437.046875,90.0144,0.02525,2
2.0018253,137125.59375,90.0144,0.02525,2
2.0019877,136957.984375,90.0144,0.025251,2
2.0021455,136742.5,90.0144,0.025252,2
2.0019748,136538.53125,90.0144,0.025254,2
2.0018888,136263.125,90.0144,0.025255,2
2.0012436,135987.625,90.0144,0.025257,2
2.0014548,135759.921875,90.0144,0.025258,2
2.0014238,135460.453125,90.0144,0.02526,2
2.0012941,135232.875,90.0144,0.025262,2
2.0015676,135029.03125,90.0144,0.025263,2
2.0011575,134777.375,90.0144,0.025266,2
2.000783,134561.53125,90.0144,0.025267,2
2.0013294,134298.140625,90.0144,0.025271,2
2.0008128,134094.328125,90.0144,0.025272,2
2.0017998,133794.90625,90.0144,0.025275,2
2.0010939,133591.40625,90.0144,0.025276,2
2.0011797,133351.640625,90.0144,0.025279,2
2.0010362,133123.859375,90.0144,0.025281,2
2.0000319,132884.421875,90.0144,0.025283,2
2.0003946,132548.875,90.0144,0.025287,2
2.0006282,132357.375,90.0144,0.02529,2
2.0000334,132093.90625,90.0144,0.025294,2
2.0005522,131770.265625,90.0144,0.025297,2
1.9996723,131554.734375,90.0144,0.025299,2
2.0014222,131315.46875,90.0144,0.025301,2
1.999491,131099.78125,90.0144,0.025305,2
2.0005071,130836.46875,90.0144,0.025308,2
1.9999125,130608.5703125,90.0144,0.025311,2
1.9998043,130369.375,90.0144,0.025313,2
1.9998337,130093.625,90.0144,0.025315,2
1.9997945,129865.8515625,90.0144,0.025317,2
1.999192,129626.328125,90.0144,0.025319,2
2.0001583,129410.8828125,90.0144,0.02532,2
1.9991344,129159.3125,90.0144,0.025323,2
1.9993984,128943.5703125,90.0144,0.025325,2
1.9993641,128680.046875,90.0144,0.025326,2
1.9999479,128476.3125,90.0144,0.025327,2
1.9988569,128164.2578125,90.0144,0.025328,2
1.9997212,127936.765625,90.0144,0.025329,2
1.9984483,127721.21875,90.0144,0.02533,2
1.9984115,127469.484375,90.0144,0.025329,2
1.9993008,127242.21875,90.0144,0.025329,2
1.9980357,127002.5859375,90.0144,0.025329,2
1.9992166,126786.8359375,90.0144,0.025328,2
1.9979347,126535.0703125,90.0144,0.025328,2
1.9988667,126403.34375,90.0144,0.025327,2
1.999156,126187.78125,90.0144,0.025327,2
1.9987683,125888.3125,90.0144,0.025326,2
1.9988019,125648.8984375,90.0144,0.025324,2
1.9982362,125421.34375,90.0144,0.025322,2
1.9986279,125193.828125,90.0144,0.025321,2
1.9987066,124977.4921875,90.0144,0.025321,2
1.998082,124701.96875,90.0144,0.025318,2
1.9985451,124450.515625,90.0144,0.025315,2
1.9985535,124103.0390625,90.0144,0.025312,2
1.9981211,123875.8203125,90.0144,0.025311,2
1.9979935,123672.1484375,90.0144,0.025309,2
1.9982446,123528.1484375,90.0144,0.025308,2
1.9981269,123312.3203125,90.0144,0.025306,2
1.9980454,123072.8125,90.0144,0.025304,2
1.9980104,122773.3984375,90.0144,0.025301,2
1.9979922,122545.7890625,90.0144,0.025299,2
1.9977635,122330.2109375,90.0144,0.025297,2
1.9976387,122102.65625,90.0144,0.025295,2
1.998444,121862.7421875,90.0144,0.025294,2
1.9976486,121622.6875,90.0144,0.025292,2
1.9972067,121371.3203125,90.0144,0.02529,2
1.9981405,121131.8515625,90.0144,0.025288,2
1.996974,120880.109375,90.0144,0.025287,2
1.997079,120664.6171875,90.0144,0.025285,2
1.998348,120497.078125,90.0144,0.025285,2
1.9974817,120281.3984375,90.0144,0.025284,2
1.9971941,120041.5390625,90.0144,0.025282,2
1.9972194,119790.140625,90.0144,0.025281,2
1.9971086,119598.453125,90.0144,0.02528,2
1.9976823,119358.9609375,90.0144,0.025279,2
2.0075524,140000.765625,90.0144,0.0252066,2
2.0072358,140000.359375,90.0144,0.0252002,2
2.0070791,140000.359375,90.0144,0.0251961,2
2.0063798,140000.359375,90.0144,0.0251918,2
2.0063136,140000.375,90.0144,0.0251891,2
2.0067303,140000.328125,90.0144,0.0251858,2
2.0060883,140000.359375,90.0144,0.025182,2
2.0058501,140000.40625,90.0144,0.0251785,2
2.0058401,140000.359375,90.0144,0.0252068,2
2.0055435,140000.40625,90.0144,0.0252121,2
2.0064285,139956.046875,90.0144,0.0252134,2
2.0070305,139808.84375,90.0144,0.025214,2
2.00543,139577.0625,90.0144,0.0252145,2
2.0063136,139277.625,90.0144,0.0252149,2
2.0051405,139063.125,90.0144,0.025215,2
2.0048854,138812.765625,90.0144,0.0252152,2
2.0050344,138597.953125,90.0144,0.0252152,2
2.0052006,138370.734375,90.0144,0.0252153,2
2.00425,138118.859375,90.0144,0.0252154,2
2.004317,137915.484375,90.0144,0.0252154,2
2.0047839,137807.578125,90.0144,0.0252155,2
2.004622,137616.140625,90.0144,0.0252158,2
2.004144,137436.46875,90.0144,0.025216,2
2.003828,137269.078125,90.0144,0.0252163,2
2.0039623,137017.453125,90.0144,0.025217,2
2.0040152,136790.046875,90.0144,0.0252177,2
2.0037735,136538.09375,90.0144,0.0252188,2
2.0034764,136334.671875,90.0144,0.0252195,2
2.003665,136107.078125,90.0144,0.0252205,2
2.0032303,135855.578125,90.0144,0.0252219,2
2.0031819,135628.203125,90.0144,0.0252234,2
2.0030718,135376.53125,90.0144,0.0252257,2
2.0027306,135113.140625,90.0144,0.0252276,2
2.0035062,134872.859375,90.0144,0.0252295,2
2.0019374,134657.59375,90.0144,0.0252318,2
2.0033875,134369.859375,90.0144,0.0252343,2
2.0019689,134166.015625,90.0144,0.0252362,2
2.0032718,133938.703125,90.0144,0.0252389,2
2.0024023,133711.21875,90.0144,0.0252411,2
2.002301,133435.625,90.0144,0.0252449,2
2.0028334,133195.984375,90.0144,0.0252471,2
2.0022697,132968.453125,90.0144,0.0252499,2
2.001966,132740.546875,90.0144,0.0252523,2
2.0021086,132501.1875,90.0144,0.025255,2
2.0024593,132273.796875,90.0144,0.0252577,2
2.0017664,132045.96875,90.0144,0.0252605,2
2.0026994,131794.5,90.0144,0.025263,2
2.0009432,131686.828125,90.0144,0.0252643,2
2.0011966,131566.9375,90.0144,0.0252659,2
2.0013618,131279.75,90.0144,0.0252698,2
2.0011594,131076.21875,90.0144,0.0252715,2
2.0016565,130800.5546875,90.0144,0.0252746,2
2.001158,130584.78125,90.0144,0.0252763,2
2.0018177,130345.59375,90.0144,0.0252792,2
2.0010586,130069.7890625,90.0144,0.0252817,2
2.0007851,129842.1953125,90.0144,0.0252837,2
2.0010002,129578.625,90.0144,0.0252859,2
2.0014629,129243.2734375,90.0144,0.025288,2
2.0008833,129027.640625,90.0144,0.0252895,2
2.0006502,128788.2890625,90.0144,0.0252907,2
2.0006416,128524.7421875,90.0144,0.0252921,2
2.0005634,128320.265625,90.0144,0.0252927,2
2.0007484,128080.6015625,90.0144,0.0252935,2
2.0002818,127961.0234375,90.0144,0.0252942,2
2.0005548,127685.4296875,90.0144,0.0252947,2
1.9998809,127458.203125,90.0144,0.025295,2
2.0008125,127218.46875,90.0144,0.0252951,2
2.0000672,127003.09375,90.0144,0.0252949,2
2.0002463,126751.265625,90.0144,0.0252945,2
1.9999065,126463.6953125,90.0144,0.0252939,2
2.0000188,126236.203125,90.0144,0.0252932,2
2.0000885,125996.6171875,90.0144,0.0252924,2
1.9998339,125780.9453125,90.0144,0.0252913,2
1.9995301,125541.484375,90.0144,0.0252901,2
1.9993993,125265.953125,90.0144,0.0252883,2
1.9992573,125049.5703125,90.0144,0.0252872,2
2.0000246,124822.3125,90.0144,0.0252853,2
1.9991978,124558.7734375,90.0144,0.0252838,2
1.9995584,124319.140625,90.0144,0.0252814,2
1.9990033,124067.5390625,90.0144,0.0252795,2
1.9996167,123852.2421875,90.0144,0.0252774,2
1.9986898,123624.65625,90.0144,0.0252754,2
1.999337,123384.671875,90.0144,0.0252731,2
1.9988643,123180.8671875,90.0144,0.0252717,2
1.9987252,122857.75,90.0144,0.0252688,2
1.9990033,122642.203125,90.0144,0.0252672,2
1.9987011,122402.234375,90.0144,0.0252648,2
1.9992944,122174.984375,90.0144,0.0252629,2
1.9981,121935.3984375,90.0144,0.0252606,2
1.9993583,121707.2578125,90.0144,0.0252588,2
1.9980165,121491.578125,90.0144,0.0252576,2
1.9982772,121240.171875,90.0144,0.0252552,2
1.9986188,121012.609375,90.0144,0.0252541,2
1.9986259,120797.03125,90.0144,0.0252525,2
1.9987081,120497.5703125,90.0144,0.0252509,2
1.9982262,120270.203125,90.0144,0.0252498,2
1.9988585,120018.03125,90.0144,0.0252486,2
1.9985691,119814.484375,90.0144,0.0252479,2
1.9987649,119479.359375,90.0144,0.0252468,2
1.9974825,119203.5078125,90.0144,0.0252462,2
1.9986103,118988.328125,90.0144,0.0252461,2
1.997389,118700.8203125,90.0144,0.025246,2
1.9985776,118460.8984375,90.0144,0.025246,2
1.997566,118245.1328125,90.0144,0.0252461,2
1.9984642,117993.921875,90.0144,0.0252466,2
1.9978789,117778.21875,90.0144,0.025247,2
1.9976298,117550.5546875,90.0144,0.0252476,2
1.9985535,117251.3203125,90.0144,0.0252484,2
1.99746,117035.6796875,90.0144,0.0252493,2
1.9981099,116783.859375,90.0144,0.0252506,2
1.9976709,116580.3671875,90.0144,0.0252514,2
1.9975674,116340.828125,90.0144,0.0252525,2
1.997743,116220.8125,90.0144,0.0252537,2
1.9981879,115957.4765625,90.0144,0.0252551,2
1.9976964,115658.0,90.0144,0.025257,2
1.9979653,115478.265625,90.0144,0.025258,2
1.9971217,115238.46875,90.0144,0.0252597,2
1.9978747,115010.71875,90.0144,0.0252613,2
1.9971118,114759.0234375,90.0144,0.0252633,2
1.997896,114471.6953125,90.0144,0.0252649,2
1.9971359,114316.0625,90.0144,0.0252659,2
1.9977196,114052.6953125,90.0144,0.0252678,2
1.9969881,113837.109375,90.0144,0.0252688,2
1.9970601,113669.3046875,90.0144,0.0252699,2
1.997734,113441.5,90.0144,0.0252711,2
1.996541,113213.7109375,90.0144,0.0252722,2
1.997452,112986.1875,90.0144,0.0252732,2
1.9967065,112722.6875,90.0144,0.0252744,2
1.9973091,112507.15625,90.0144,0.0252752,2
1.9969441,112255.5703125,90.0144,0.0252761,2
1.9973657,111955.828125,90.0144,0.0252769,2
1.9965016,111620.1796875,90.0144,0.0252773,2
1.9972737,111404.453125,90.0144,0.0252775,2
1.9972864,111164.96875,90.0144,0.0252776,2
1.9968861,110961.4296875,90.0144,0.0252774,2
1.9970672,110721.9140625,90.0144,0.0252773,2
1.9971592,110602.0234375,90.0144,0.0252772,2
1.9972469,110434.390625,90.0144,0.0252769,2
1.9967504,110182.6328125,90.0144,0.0252762,2
1.9969596,109979.015625,90.0144,0.0252757,2
1.9972765,109739.2890625,90.0144,0.025275,2
1.9964551,109511.796875,90.0144,0.0252741,2
1.9972285,109284.234375,90.0144,0.0252732,2
1.9965453,109116.5234375,90.0144,0.0252724,2
1.9968395,108889.0546875,90.0144,0.0252711,2
1.9969088,108649.265625,90.0144,0.0252697,2
1.9969922,108409.3046875,90.0144,0.0252684,2
1.9971012,108181.6484375,90.0144,0.0252674,2
1.9965849,107894.2578125,90.0144,0.0252655,2
1.9965608,107702.8671875,90.0144,0.0252638,2
1.9966161,107487.2734375,90.0144,0.0252626,2
1.9972044,107175.8828125,90.0144,0.0252603,2
1.9969229,106971.90625,90.0144,0.0252592,2
1.9961405,106732.3359375,90.0144,0.0252575,2
1.9973252,106504.53125,90.0144,0.0252561,2
1.9966632,106265.421875,90.0144,0.0252548,2
1.9959935,106026.015625,90.0144,0.0252535,2
1.9970337,105774.140625,90.0144,0.0252519,2
1.9956701,105570.578125,90.0144,0.0252509,2
1.9965798,105259.234375,90.0144,0.0252493,2
1.9963793,104936.0,90.0144,0.0252482,2
1.9961134,104672.703125,90.0144,0.0252468,2
1.9971511,104456.953125,90.0144,0.025246,2
1.9954952,104145.4765625,90.0144,0.0252453,2
1.9969898,103894.3203125,90.0144,0.0252447,2
1.9963325,103714.3359375,90.0144,0.0252444,2
1.9962604,103498.515625,90.0144,0.0252439,2
1.9967128,103247.1015625,90.0144,0.0252435,2
1.9964229,103019.484375,90.0144,0.0252433,2
1.9958848,102803.9296875,90.0144,0.0252431,2
1.996618,102588.3671875,90.0144,0.0252429,2
1.9960514,102396.7578125,90.0144,0.0252429,2
1.9968088,102157.484375,90.0144,0.0252429,2
1.9959483,101809.1796875,90.0144,0.0252429,2
1.9970989,101593.65625,90.0144,0.0252429,2
1.9959681,101342.125,90.0144,0.0252429,2
1.9958819,101126.3203125,90.0144,0.0252429,2
1.9966618,100958.796875,90.0144,0.0252428,2
1.9958367,100767.484375,90.0144,0.0252429,2
1.9965475,100467.7734375,90.0144,0.0252429,2
1.9959185,100204.03125,90.0144,0.0252429,2
1.9966958,100000.375,90.0144,0.0252427,2
1.9959962,99796.9140625,90.0144,0.0252426,2
1.9962246,99533.515625,90.0144,0.0252423,2
1.9963574,99305.7265625,90.0144,0.0252421,2
1.9957036,99090.4296875,90.0144,0.0252416,2
1.9963856,98838.6796875,90.0144,0.0252409,2
1.9954679,98610.6484375,90.0144,0.0252405,2
1.9969739,98394.8203125,90.0144,0.02524,2
1.9956046,98107.5546875,90.0144,0.0252391,2
1.9963136,97868.109375,90.0144,0.0252385,2
1.9958843,97640.5234375,90.0144,0.0252378,2
1.9959745,97413.1015625,90.0144,0.025237,2
1.9959563,97185.3671875,90.0144,0.0252358,2
1.9964775,96921.6484375,90.0144,0.0252346,2
1.9954367,96646.109375,90.0144,0.0252333,2
1.9968776,96418.734375,90.0144,0.0252322,2
1.995671,96203.1640625,90.0144,0.0252313,2
1.9967376,95951.4921875,90.0144,0.0252298,2
1.9954847,95723.9765625,90.0144,0.0252286,2
1.9963362,95424.046875,90.0144,0.0252268,2
1.9960454,95100.5234375,90.0144,0.0252251,2
1.995657,94849.015625,90.0144,0.0252236,2
1.9963856,94633.4453125,90.0144,0.0252223,2
1.9955187,94405.7734375,90.0144,0.0252209,2
1.9967432,94178.453125,90.0144,0.02522,2
1.9953324,93938.984375,90.0144,0.0252182,2
1.9957656,93651.1171875,90.0144,0.0252169,2
1.9962387,93435.5078125,90.0144,0.0252155,2
1.9955286,93172.03125,90.0144,0.0252138,2
1.9952717,92956.5,90.0144,0.0252127,2
1.9963305,92716.859375,90.0144,0.0252114,2
1.9965749,92417.65625,90.0144,0.0252094,2
1.9952335,92129.828125,90.0144,0.0252082,2
1.996681,92010.171875,90.0144,0.0252071,2
1.9950967,91794.46875,90.0144,0.0252058,2
1.995798,91483.2578125,90.0144,0.0252039,2
1.9962485,91135.9296875,90.0144,0.0252022,2
1.9958955,90908.3046875,90.0144,0.0252011,2
1.9957937,90680.890625,90.0144,0.0252,2
1.9955496,90452.96875,90.0144,0.0251991,2
1.9963615,90321.0703125,90.0144,0.0251981,2
1.9954622,90105.3828125,90.0144,0.0251972,2
1.9960296,89830.2578125,90.0144,0.0251957,2
1.9962867,89578.53125,90.0144,0.0251943,2
1.9958291,89363.0625,90.0144,0.0251933,2
1.9960183,89135.6015625,90.0144,0.0251925,2
1.9954523,88823.5625,90.0144,0.0251905,2
1.9954791,88512.15625,90.0144,0.0251889,2
1.9963136,88260.625,90.0144,0.0251873,2
1.9958489,87925.3359375,90.0144,0.025186,2
1.9957119,87697.890625,90.0144,0.0251846,2
1.9958574,87458.359375,90.0144,0.0251835,2
1.9953196,87182.5859375,90.0144,0.0251818,2
1.9961256,86954.765625,90.0144,0.0251805,2
1.99507,86691.421875,90.0144,0.0251791,2
1.9959816,86487.7578125,90.0144,0.0251778,2
1.9955242,86236.296875,90.0144,0.0251769,2
1.9958926,86020.859375,90.0144,0.0251756,2
1.9957373,85793.328125,90.0144,0.0251743,2
1.9955029,85541.1796875,90.0144,0.0251727,2
1.996056,85241.6796875,90.0144,0.0251707,2
1.9962043,84894.1328125,90.0144,0.0251685,2
1.9952781,84678.703125,90.0144,0.0251674,2
1.9965308,84439.1015625,90.0144,0.0251656,2
1.9948002,84199.3671875,90.0144,0.0251639,2
1.9963158,83959.8984375,90.0144,0.0251616,2
1.9951725,83744.4921875,90.0144,0.0251604,2
1.9962338,83504.7109375,90.0144,0.0251587,2
1.9952415,83229.328125,90.0144,0.0251563,2
1.996501,82989.71875,90.0144,0.0251543,2
1.9952331,82786.3125,90.0144,0.0251525,2
1.9961209,82522.6015625,90.0144,0.0251504,2
1.9952528,82306.8515625,90.0144,0.025149,2
1.996347,82066.9453125,90.0144,0.0251471,2
1.9955308,81827.359375,90.0144,0.0251448,2
1.9956845,81539.90625,90.0144,0.0251425,2
1.9958032,81312.3359375,90.0144,0.0251406,2
1.9955463,81084.828125,90.0144,0.0251386,2
1.995737,80869.5703125,90.0144,0.0251374,2
1.996063,80629.4375,90.0144,0.0251358,2
1.9958993,80413.90625,90.0144,0.0251339,2
1.9951922,80114.65625,90.0144,0.0251315,2
1.9961944,79887.1640625,90.0144,0.0251297,2
1.9948002,79659.3359375,90.0144,0.0251279,2
1.9959345,79443.9609375,90.0144,0.0251261,2
1.9962848,79216.171875,90.0144,0.0251241,2
1.9956027,78964.9375,90.0144,0.0251226,2
1.9961802,78713.6328125,90.0144,0.0251208,2
1.995346,78557.9375,90.0144,0.0251193,2
1.9958993,78318.296875,90.0144,0.0251169,2
1.9958794,78078.7265625,90.0144,0.025115,2
1.9960339,77899.1328125,90.0144,0.0251135,2
1.9959377,77623.828125,90.0144,0.0251113,2
1.9958333,77384.171875,90.0144,0.0251092,2
1.9958136,77156.0703125,90.0144,0.0251073,2
1.9954212,76844.8203125,90.0144,0.0251048,2
1.9958813,76557.640625,90.0144,0.0251023,2
1.9961455,76341.8984375,90.0144,0.0251009,2
1.9952942,76150.2890625,90.0144,0.0250985,2
1.9958123,75935.0078125,90.0144,0.0250968,2
1.996024,75706.8359375,90.0144,0.0250945,2
1.9955764,75478.6484375,90.0144,0.0250924,2
1.9963446,75239.453125,90.0144,0.0250902,2
1.9954296,75119.703125,90.0144,0.0250883,2
1.9958997,74832.3046875,90.0144,0.0250854,2
1.996165,74604.6953125,90.0144,0.0250837,2
1.9954734,74377.171875,90.0144,0.0250806,2
1.9959562,74161.75,90.0144,0.0250792,2
1.9957782,73933.5859375,90.0144,0.0250768,2
1.9958813,73682.0546875,90.0144,0.0250746,2
1.9963191,73574.578125,90.0144,0.0250737,2
1.9953309,73454.8671875,90.0144,0.0250725,2
1.9956442,73287.140625,90.0144,0.0250705,2
1.99507,73011.5234375,90.0144,0.0250672,2
1.9960027,72700.328125,90.0144,0.0250646,2
1.9957895,72484.6640625,90.0144,0.0250629,2
1.9958502,72256.515625,90.0144,0.025061,2
1.9960959,72148.7578125,90.0144,0.0250597,2
1.9953816,71909.3203125,90.0144,0.0250574,2
1.9961637,71621.921875,90.0144,0.0250544,2
1.9950842,71358.421875,90.0144,0.0250515,2
1.9958997,71142.8359375,90.0144,0.0250497,2
1.9961665,70927.2109375,90.0144,0.0250471,2
1.9958822,70663.3828125,90.0144,0.0250441,2
1.9959176,70447.96875,90.0144,0.0250422,2
1.9957381,70208.46875,90.0144,0.0250397,2
