Map23 (K),Field (Oe),Position (Deg),R2 #3 YPt0.41Pd0.59Bi (Ohm),ChNo,rounded temp,diff
6.0034995,-123916.6875,0.0,0.0277594,2,6.0,0.0
6.0046411,-123749.03125,0.0,0.0277566,2,6.0,0.0
6.0057907,-123509.4140625,0.0,0.0277524,2,6.01,0.009999999999999787
6.004312,-123257.9765625,0.0,0.0277494,2,6.0,-0.009999999999999787
6.0047255,-123078.3125,0.0,0.0277474,2,6.0,0.0
6.0042043,-122814.6953125,0.0,0.0277443,2,6.0,0.0
6.004849,-122599.3828125,0.0,0.0277423,2,6.0,0.0
6.0054536,-122479.625,0.0,0.027741,2,6.01,0.009999999999999787
6.0051932,-122228.125,0.0,0.0277381,2,6.01,0.0
6.0048714,-121928.796875,0.0,0.0277359,2,6.0,-0.009999999999999787
6.0052013,-121700.90625,0.0,0.0277339,2,6.01,0.009999999999999787
6.0056224,-121485.2265625,0.0,0.0277324,2,6.01,0.0
6.0052085,-121162.0390625,0.0,0.0277305,2,6.01,0.0
6.0055146,-120898.5234375,0.0,0.027729,2,6.01,0.0
6.0052929,-120611.125,0.0,0.0277275,2,6.01,0.0
6.0060282,-120371.6796875,0.0,0.0277264,2,6.01,0.0
6.0052848,-120167.8828125,0.0,0.0277256,2,6.01,0.0
6.0065351,-119940.1328125,0.0,0.0277245,2,6.01,0.0
6.0053544,-119700.8671875,0.0,0.0277232,2,6.01,0.0
6.0064192,-119497.140625,0.0,0.0277222,2,6.01,0.0
6.0063124,-119197.875,0.0,0.0277209,2,6.01,0.0
6.0059519,-118934.46875,0.0,0.0277195,2,6.01,0.0
6.006289,-118694.953125,0.0,0.0277183,2,6.01,0.0
6.005775,-118467.2265625,0.0,0.027717,2,6.01,0.0
6.0064344,-118239.4921875,0.0,0.0277158,2,6.01,0.0
6.0060744,-118024.078125,0.0,0.0277147,2,6.01,0.0
6.00599,-117796.6015625,0.0,0.0277136,2,6.01,0.0
6.006228,-117557.09375,0.0,0.0277122,2,6.01,0.0
6.0072021,-117353.5625,0.0,0.0277104,2,6.01,0.0
6.0062122,-117006.3984375,0.0,0.027708,2,6.01,0.0
6.0065188,-116802.3359375,0.0,0.0277065,2,6.01,0.0
6.0063272,-116563.0078125,0.0,0.027704,2,6.01,0.0
6.0067034,-116335.546875,0.0,0.0277019,2,6.01,0.0
6.0069871,-116131.875,0.0,0.0277003,2,6.01,0.0
6.0068183,-115880.515625,0.0,0.0276983,2,6.01,0.0
6.0072789,-115688.8203125,0.0,0.027696,2,6.01,0.0
6.0068488,-115473.4921875,0.0,0.0276933,2,6.01,0.0
6.0070558,-115221.34375,0.0,0.0276908,2,6.01,0.0
6.0074162,-114993.8125,0.0,0.0276891,2,6.01,0.0
6.00734,-114766.2890625,0.0,0.0276858,2,6.01,0.0
6.0081911,-114550.6015625,0.0,0.0276838,2,6.01,0.0
6.0070105,-114311.0859375,0.0,0.0276803,2,6.01,0.0
6.0069714,-114083.5546875,0.0,0.0276782,2,6.01,0.0
6.0081377,-113784.4765625,0.0,0.0276743,2,6.01,0.0
6.0081987,-113532.6171875,0.0,0.0276716,2,6.01,0.0
6.0076623,-113340.640625,0.0,0.0276692,2,6.01,0.0
6.0084291,-113113.609375,0.0,0.0276659,2,6.01,0.0
6.0085602,-112885.9765625,0.0,0.0276634,2,6.01,0.0
6.0080838,-112562.7109375,0.0,0.0276591,2,6.01,0.0
6.0075855,-112239.453125,0.0,0.027655,2,6.01,0.0
6.0069637,-112023.7109375,0.0,0.0276533,2,6.01,0.0
6.007194,-111759.8671875,0.0,0.02765,2,6.01,0.0
6.0088658,-111568.359375,0.0,0.0276475,2,6.01,0.0
6.0090194,-111293.0078125,0.0,0.0276441,2,6.01,0.0
6.0089502,-111065.5703125,0.0,0.0276417,2,6.01,0.0
6.0084977,-110861.765625,0.0,0.02764,2,6.01,0.0
6.008605,-110550.4375,0.0,0.0276364,2,6.01,0.0
6.0088658,-110346.8125,0.0,0.0276345,2,6.01,0.0
6.0089197,-110095.203125,0.0,0.0276316,2,6.01,0.0
6.0086741,-109891.6953125,0.0,0.0276298,2,6.01,0.0
6.008904,-109616.3984375,0.0,0.0276269,2,6.01,0.0
6.0091724,-109400.8515625,0.0,0.0276252,2,6.01,0.0
6.0080299,-109149.3359375,0.0,0.0276228,2,6.01,0.0
6.0079985,-108862.0,0.0,0.0276202,2,6.01,0.0
6.0077071,-108657.875,0.0,0.0276187,2,6.01,0.0
6.0087438,-108394.078125,0.0,0.0276159,2,6.01,0.0
